116th Bill Name,117th Bill Name,Cosine Score,Matches,Short Title,Long Title
116-HB2890,117-HB2647,0.976191596215571,short,Remedies for Refusal of Repatriation Act,
116-HB4809,117-HB5182,0.9616185723803298,short,White House Accountability for Language Diversity Act,
116-HB8489,117-HB4140,0.9653980974915152,long,,"To make improvements with respect to the pricing of cattle in the United States, and for other purposes."
116-HB4858,117-HB3059,0.9701155076050937,short,Ensuring Quality Care for Our Veterans Act,
116-HB3946,117-HB2110,0.8422355376610876,short,Debt Solution and Accountability Act,
116-HB7369,117-HB1064,0.9640615673423912,short & long,Cable Transparency Act,"To amend the Communications Act of 1934 to amend provisions relating to franchise term and termination and provisions relating to the elimination or modification of requirements in franchises, and for other purposes."
116-HB6895,117-HB8155,0.9486863420140675,short,Buzz Off Act,
116-HB8487,117-HB4266,0.9764367478609278,short & long,Energy Poverty Prevention and Accountability Act,"To prevent energy poverty in at-risk communities, and for other purposes."
116-HJR93,117-HJR98,0.9575218511269219,short,Proposing an amendment to the Constitution of the United States regarding the right to vote.,
116-HB4943,117-HB2592,0.9122473077811829,short & long,ELEVATE Act Ensuring Linguistic Excellence and Vocational Aptitude by Teaching English Act,To amend the Elementary and Secondary Education Act of 1965 to provide that children who have relocated from Puerto Rico to the States are fully considered for purposes of State allotments under the English Language Acquisition grants.
116-HB3490,117-HB2540,0.9445505307123817,short,Small Business Lending Fairness Act,
116-HB8914,117-HB5767,0.9363919431685263,short & long,Risk Management for Derivatives Clearing Organizations Act,"To amend the Dodd-Frank Wall Street Reform and Consumer Protection Act to permit certain non-designated clearinghouses access to a deposit account at a Federal reserve bank, to apply certain risk management standards to non-designated clearinghouses receiving certain services from a Federal reserve bank, and for other purposes."
116-HB4776,117-HB6687,0.9413910418814952,short,Combating Implicit Bias in Education Act,
116-HB4275,117-HB1921,0.9446719407008639,short,"To amend the Federal Water Pollution Control Act to reauthorize the Lake Pontchartrain Basin Restoration Program, and for other purposes.",
116-HR1237,117-HR810,0.9473037385118217,short & long,Supporting the goals and ideals of American Diabetes Month.,Supporting the goals and ideals of American Diabetes Month.
116-HB2838,117-HB1142,0.9643033768584539,short,ESCAPE Act Enhancing the Strength and Capacity of America's Primary Evacuation routes Act,
116-HB908,117-HB5563,0.9589677134427761,short,Stop Penalizing Working Seniors Act,
116-HB2141,117-HB7663,0.9808148260994713,short,Great Lakes Agricultural Stewardship Act,
116-HB8153,117-HB3639,0.9294305204886295,short,Blockchain Innovation Act,
116-HB2240,117-HB872,0.9673353777255838,short,One Subject at a Time Act,
116-HB3120,117-HB3296,0.9589469675178026,short,"To require the Secretary of Energy to establish an energy efficiency materials pilot program, and for other purposes.",
116-HB4939,117-HB1604,0.968203066954915,short & long,STOP Straw Purchases Act,"To amend title 18, United States Code, to combat straw purchases of firearms."
116-HB6176,117-HB3620,0.9302620326970058,short,Solar VETS Act Solar Vocational Education and Training for our Servicemembers Act,
116-HB8668,117-HB307,0.9565467284675613,short,"To amend title 38, United States Code, to direct the Secretary of Veterans Affairs to include the KIA, MIA, and POW acronyms on headstones and markers furnished by the Department of Veterans Affairs.",
116-HB2721,117-HB6588,0.953217666843075,short,Cyber Ready Workforce Act,
116-HB3343,117-HB1751,0.9007835255224201,short,Technical Assistance for Health Grants Act,
116-HR117,117-HR481,0.9513949841475517,short,Expressing support for health and wellness coaches.,
116-HB2878,117-HB2898,0.9675533240713315,short,Homecare for Seniors Act,
116-HB1764,117-HB1881,0.9505610871243321,short,"To amend the Federal Water Pollution Control Act with respect to permitting terms, and for other purposes.",
116-HB5771,117-HB3269,0.9506167554275411,short,Federal Initiative to Guarantee Health by Targeting Fentanyl Act,
116-HB2331,117-HB3462,0.9868925462973549,short,SBA Cyber Awareness Act,
116-HB3881,117-HB7056,0.9733653277530293,long,,"To amend section 214(c)(8) of the Immigration and Nationality Act to modify the data reporting requirements relating to nonimmigrant employees, and for other purposes."
116-HB6128,117-HB1254,0.9703685149198735,short,Eliminate Agency Excess Space Act,
116-HCR79,117-HCR68,0.9778153940368417,short,"Expressing the sense of the Congress that assisted suicide (sometimes referred to using other terms) puts everyone, including those most vulnerable, at risk of deadly harm.",
116-HB3103,117-HB1022,0.9516104788393541,long,,"To direct the Secretary of Veterans Affairs to carry out a grant program under which the Secretary shall make grants to private entities for the provision of service dogs to eligible veterans with post-traumatic stress disorder, and for other purposes."
116-HB4351,117-HB3198,0.9803376129688695,short,Yes In My Backyard Act,
116-HB8068,117-HB912,0.9194293392831275,short,American Indian and Alaska Native Veterans Mental Health Act,
116-HB2191,117-HB430,0.9703913370786514,short,Veterans Cannabis Use for Safe Healing Act,
116-HB2097,117-HB9540,0.8866221040058774,short,Legacies of War Recognition and Unexploded Ordnance Removal Act,
116-HB5711,117-HB1170,0.9454009902805904,short,"To designate the facility of the United States Postal Service located at 1 League in Irvine, California, as the ""Tuskegee Airman Lieutenant Colonel Robert J. Friend Memorial Post Office Building"".",
116-HB4607,117-HB1133,0.951908691020485,short,"To amend the Higher Education Act of 1965 to include certain employment as a health care practitioner as eligible for public service loan forgiveness, and for other purposes.",
116-HB5605,117-HB852,0.9790893795802794,short,United States-Israel PTSD Collaborative Research Act,
116-HB2234,117-HB3032,0.9084684709593395,short,Jonny Wade Pediatric Cancer Research Act,
116-HB5507,117-HB2971,0.9718472687395594,short,Foreign National Firearms Background Check Enhancement Act,
116-HB8462,117-HB481,0.9859758856297011,long,,To safeguard taxpayer resources and strengthen the Nation's resilience against severe storms and flooding.
116-HJR20,117-HJR12,0.9040693911800183,short,Proposing an amendment to the Constitution of the United States to limit the number of terms that a Member of Congress may serve.,
116-HB8328,117-HB3663,0.9778426515666674,short & long,Apprenticeships to College Act,To support the establishment of an apprenticeship college consortium.
116-HB5516,117-HB4601,0.9820818063296339,short,Commitment to Veteran Support and Outreach Act,
116-HCR32,117-HCR45,0.9618435311073824,short,"Expressing the sense of Congress regarding the execution-style murders of United States citizens Ylli, Agron, and Mehmet Bytyqi in the Republic of Serbia in July 1999.",
116-HB380,117-HB3399,0.9621668255769319,short,"To amend the Federal Power Act to require the consideration of invasive species when prescribing fishways, and for other purposes.",
116-HB388,117-HB2040,0.9713543302318625,short,Financial Reporting Threshold Modernization Act,
116-HB4890,117-HB1182,0.9283033879085438,short & long,Veteran Deportation Prevention and Reform Act,"To provide benefits for noncitizen members of the Armed Forces, and for other purposes."
116-HB6596,117-HB464,0.9258753921488938,long,,To realign the nuclear forensics and attribution activities of the Federal Government from the Department of Homeland Security to the National Nuclear Security Administration.
116-HB7024,117-HB501,0.9552674452368631,short,Climate Smart Ports Act,
116-HB6694,117-HB3070,0.9831015656361726,short,COPS Counseling Act Confidentiality Opportunities for Peer Support Counseling Act,
116-HB4806,117-HB1002,0.9682155361668479,long,,"To amend the Controlled Substances Act to authorize the debarment of certain registrants, and for other purposes."
116-HB3823,117-HB3931,0.9512278753125532,short,Promoting Health Careers in Community and Technical Colleges Act,
116-HB4647,117-HB6898,0.952483059261427,short,Teacher Debt Relief Act,
116-HB5380,117-HB6358,0.9381943441071373,long,,"To amend title II of the Social Security Act to require the Commissioner of Social Security to enter into agreements with States to share data related to individuals subject to guardianship, and for other purposes."
116-HB6238,117-HB2623,0.965605963028514,short,Cameron’s Law,
116-HB1771,117-HB826,0.9465105385434794,short,Divided Families Reunification Act,
116-HB199,117-HB5647,0.9329807763656004,short,SCRAP Act Stop Congressional Retirees Accessing Perks Act,
116-HJR48,117-HJR48,0.939460353539139,short,Proposing an amendment to the Constitution of the United States providing that the rights extended by the Constitution are the rights of natural persons only.,
116-HB2475,117-HB3651,0.9812380926045821,short,RAPID Act Revitalizing American Priorities for Infrastructure Development Act,
116-HB5657,117-HB1028,0.9413261314537735,short,Religious Insignia on Dog Tags Act,
116-HB2382,117-HB695,0.9477199340336643,short,USPS Fairness Act,
116-HB717,117-HB3015,0.9637617698006232,short,Raise the Age Act,
116-HB8514,117-HB6708,0.9167269133580638,short,Student Loan Relief Act,
116-HB4016,117-HB6767,0.9762646078070474,short,Portable Benefits for Independent Workers Pilot Program Act,
116-HB8125,117-HB5352,0.9742660235585435,short & long,Military Suicide Prevention in the 21st Century Act,To direct the Secretary of Defense to carry out a pilot program to pre-program suicide prevention resources into smart devices issued to members of the Armed Forces.
116-HB7419,117-HB1558,0.9583206514885061,long,,"To reduce child poverty in the United States, and for other purposes."
116-HB7628,117-HB98,0.9817651573239171,short,COVID–19 Victims Compensation Fund Act,
116-HB5044,117-HB3565,0.9801038967114584,short,World War II Pacific War Heroes Congressional Gold Medal Act,
116-HR848,117-HR759,0.952783309636936,short,"Expressing the support of the House of Representatives for the designation of ""Public Radio Music Day"" and its deep appreciation for the role of public radio music stations in serving listeners, musicians, and hundreds of communities in the United States.",
116-HB939,117-HB5465,0.9538273490981299,short,SECURE Firearm Storage Act Safety Enhancements for Communities Using Reasonable and Effective Firearm Storage Act,
116-HB8674,117-HB6453,0.9691621011792321,long,,"To establish a Housing Stabilization Fund to provide emergency housing assistance to extremely low-income renters and homeowners, and for other purposes."
